"id","V1","V2","V3","V4","V5","V6","V7"
"1_1",0.447715283209172,0.541063399697431,0.00984648047025872,0.00110383725893432,0.000269788700052509,1.19714817180591e-06,1.3515979061223e-08
"1_1",0.145986436063208,0.796874962954439,0.0550385961140114,0.00188358436301221,0.000205923461745424,1.04586212996649e-05,3.8422284560456e-08
"1_1",0.922290953683308,0.0747568961947883,0.0027985738456227,0.00014559014879719,7.87373974509342e-06,1.06235761511632e-07,6.15197724257828e-09
"1_1",0.4319578109819,0.550923742909044,0.0161870124926477,0.000847601584577797,7.82859415678115e-05,5.52269819912838e-06,2.33920634094048e-08
"1_1",0.100933890934687,0.88094803407841,0.0177799398858618,0.000310631780741073,2.59850523214767e-05,1.47117279497609e-06,4.70951838354454e-08
"1_1",0.74483588633612,0.191717604965397,0.0452907810919266,0.00666843549554738,0.0106554882885701,0.000724920339539185,0.0001068834829001
"1_1",0.9316218128833,0.0564047052377199,0.0115406679050761,0.000328581685414892,9.67372689855679e-05,7.44530496182748e-06,4.97145417256285e-08
"1_1",0.120479511802522,0.851040663045008,0.0275474905960758,0.000889864113160013,2.67800993102539e-05,1.53141656359835e-05,3.76178287917769e-07
"1_1",0.20253276443419,0.230205721410274,0.536597066396593,0.0295408650251808,0.00109681815334242,2.09447964279726e-05,5.81978399187448e-06
"1_1",0.906465564683966,0.0879542194761615,0.00524361122271563,0.000331309806168237,4.71928506727085e-06,5.06822934306594e-07,6.87029873459238e-08
"1_1",0.444189126455371,0.323800259943956,0.22538674396762,0.00627033120029172,0.000342556993571554,1.0335045780204e-05,6.46393409176535e-07
"1_1",0.167934171037647,0.826175923321235,0.00541276970435036,0.00046186816092852,1.48294553523147e-05,4.0490124728737e-07,3.34192391878476e-08
"1_1",0.0648908398153558,0.228389266534887,0.599187880906846,0.106086616794521,0.00123139748168078,0.000211214828827293,2.78363788235481e-06
"1_1",0.818904873989966,0.160522005261038,0.0177704432684095,0.00249042164305345,0.000308596269425222,3.18986212949065e-06,4.69705977852634e-07
"1_1",0.339322443086661,0.127034118169073,0.503500088930142,0.0290680189911642,0.00100031812534546,7.32870577500514e-05,1.72563986455086e-06
"1_1",0.903422636117106,0.0747739738769424,0.0205320431326418,0.00112462217339355,6.21636486720804e-05,4.88432091650787e-05,3.57178420791285e-05
"2_1",0.94194011306008,0.0563549863298396,0.000835563091265657,0.000855512941652176,1.28244647307155e-05,9.7321382532041e-07,2.68986067334664e-08
"2_1",0.600728519869697,0.176814716176079,0.210034968268094,0.0108582160384842,0.00144951677007268,6.87601659978096e-05,4.53027115745564e-05
"2_1",0.16645594500235,0.146109286587901,0.679469921893246,0.00595859236393175,0.00195267696596727,5.06095007056989e-05,2.96768589850181e-06
"2_1",0.122775002159169,0.798077229500229,0.0762773357946355,0.00278664534715283,7.73103726991092e-05,5.04533277861785e-06,1.43149333523572e-06
"2_1",0.849345247122163,0.146661125592781,0.00290083701712213,0.000774124333330785,0.000291149139807644,2.66862740817098e-05,8.30520713593634e-07
"2_1",0.162868235065057,0.707346506682118,0.10404254777751,0.0247044268885551,0.000954013665302431,7.03489384310142e-05,1.39209830274964e-05
"2_1",0.0806402167068254,0.185499209446081,0.712457310489282,0.0152074881136669,0.00589428120186532,0.000285363787361552,1.61302549182295e-05
"2_1",0.869984458675385,0.126018746396186,0.00283060914881149,0.000920803414947933,0.000242869571448462,2.35923807372511e-06,1.53555146563982e-07
"3_1",0.127418454791095,0.756413716717057,0.102446894343017,0.0129888572486072,0.000718618358448895,1.15238126369858e-05,1.93472913809967e-06
"3_1",0.215892976521833,0.107008940477408,0.418262457596142,0.244573014024387,0.0139766262129703,0.000252934171694781,3.30509955659915e-05
"3_1",0.170377219826158,0.780373083946433,0.045739444491046,0.00335421557521393,0.00013021259500349,2.52608517748649e-05,5.62714370627824e-07
"3_1",0.987189962517121,0.0125072498988437,0.000271707041036944,2.98134609144673e-05,1.24854717369685e-06,1.59365229029278e-08,2.59838689841232e-09
"3_1",0.152718764544396,0.222138203885443,0.357869646254733,0.264417669617871,0.00253836605818885,0.000313535456537387,3.81418283123547e-06
"3_1",0.99732378643275,0.00245659666512286,0.000207170147222927,1.03996301535454e-05,1.81354817705598e-06,1.13293105285691e-07,1.20283468252127e-07
"3_1",0.571622321414382,0.243615110056171,0.168699668645783,0.0146576171133778,0.00131545023533238,8.96741079372106e-05,1.58427016711827e-07
